type_of_order,order_no,account_no,sec_symbol,trading_datetime,trading_unit,trading_price,trading_amt
BUY,ORD20250703201044862847_2923,ACC071,GULF,2025-06-18 13:04:13,300,45.86,13758.0
SELL,ORD20250703201044862706_9624,ACC147,OSP,2025-06-18 13:05:21,4500,22.08,99360.0
BUY,ORD20250703201044861254_5190,ACC159,SCB,2025-06-18 13:06:09,5300,121.72,645116.0
BUY,ORD20250703201044862114_3889,ACC104,PTT,2025-06-18 13:07:21,8200,30.37,249034.0
SELL,ORD20250703201044862613_9785,ACC196,AOT,2025-06-18 13:07:25,600,62.49,37494.0
BUY,ORD20250703201044861507_1185,ACC148,CPALL,2025-06-18 13:11:15,9300,52.44,487692.0
BUY,ORD20250703201044862558_6937,ACC124,KTB,2025-06-18 13:11:40,9500,19.46,184870.0
BUY,ORD20250703201044861490_3974,ACC089,ADVANC,2025-06-18 13:11:51,1000,214.02,214020.0
BUY,ORD20250703201044861294_8947,ACC112,KTC,2025-06-18 13:14:14,3500,46.53,162855.0
BUY,ORD20250703201044863110_7054,ACC080,TRUE,2025-06-18 13:15:27,8500,5.82,49470.0
BUY,ORD20250703201044862013_4160,ACC184,AOT,2025-06-18 13:17:26,300,71.97,21591.0
BUY,ORD20250703201044861268_5876,ACC038,BDMS,2025-06-18 13:19:09,1500,26.66,39990.0
SELL,ORD20250703201044861390_6090,ACC021,MINT,2025-06-18 13:20:22,100,33.17,3317.0
BUY,ORD20250703201044862550_3842,ACC142,KTC,2025-06-18 13:22:54,1900,48.06,91314.0
BUY,ORD20250703201044862670_2907,ACC132,INTUCH,2025-06-18 13:23:44,7800,73.56,573768.0
BUY,ORD20250703201044862467_5492,ACC156,TRUE,2025-06-18 13:24:38,9700,5.29,51313.0
BUY,ORD20250703201044862626_1914,ACC196,CPALL,2025-06-18 13:26:06,9300,51.39,477927.0
BUY,ORD20250703201044861819_3058,ACC032,SCB,2025-06-18 13:26:26,3400,117.2,398480.0
BUY,ORD20250703201044862581_1334,ACC087,AOT,2025-06-18 13:26:47,2900,71.05,206045.0
BUY,ORD20250703201044861520_3021,ACC061,KTC,2025-06-18 13:27:40,6400,51.12,327168.0
BUY,ORD20250703201044862403_9224,ACC121,BDMS,2025-06-18 13:28:24,9500,25.52,242440.0
BUY,ORD20250703201044862421_3101,ACC017,ADVANC,2025-06-18 13:28:40,4200,210.61,884562.0
SELL,ORD20250703201044862165_2565,ACC114,GULF,2025-06-18 13:29:26,8900,49.31,438859.0
BUY,ORD20250703201044863290_4297,ACC013,INTUCH,2025-06-18 13:31:25,500,78.1,39050.0
BUY,ORD20250703201044862110_8324,ACC104,DELTA,2025-06-18 13:32:06,4300,89.64,385452.0
SELL,ORD20250703201044863266_1283,ACC072,BDMS,2025-06-18 13:36:52,600,26.67,16002.0
BUY,ORD20250703201044861920_1764,ACC176,TISCO,2025-06-18 13:38:14,2000,90.02,180040.0
BUY,ORD20250703201044862063_5896,ACC036,PTT,2025-06-18 13:39:00,7100,33.7,239270.0
BUY,ORD20250703201044862444_5270,ACC065,TRUE,2025-06-18 13:39:17,7700,6.44,49588.0
SELL,ORD20250703201044863271_3831,ACC169,KBANK,2025-06-18 13:39:46,300,138.01,41403.0
BUY,ORD20250703201044861462_3755,ACC025,BDMS,2025-06-18 13:41:04,5100,28.61,145911.0
BUY,ORD20250703201044862966_6775,ACC009,DELTA,2025-06-18 13:41:41,8100,88.49,716769.0
SELL,ORD20250703201044861338_4697,ACC137,ADVANC,2025-06-18 13:42:09,1600,225.47,360752.0
BUY,ORD20250703201044862889_8123,ACC199,BDMS,2025-06-18 13:43:28,8800,29.35,258280.0
SELL,ORD20250703201044862808_5906,ACC026,SCC,2025-06-18 13:43:29,5300,276.62,1466086.0
SELL,ORD20250703201044862156_5849,ACC128,TISCO,2025-06-18 13:44:45,700,98.35,68845.0
BUY,ORD20250703201044863195_4469,ACC175,BDMS,2025-06-18 13:45:41,7600,29.69,225644.0
BUY,ORD20250703201044863114_6643,ACC080,PTT,2025-06-18 13:47:25,7900,32.78,258962.0
SELL,ORD20250703201044861308_6182,ACC113,TISCO,2025-06-18 13:47:41,500,93.17,46585.0
BUY,ORD20250703201044861303_6237,ACC113,ADVANC,2025-06-18 13:47:46,7400,214.0,1583600.0
SELL,ORD20250703201044861951_8420,ACC078,GULF,2025-06-18 13:50:48,800,47.44,37952.0
BUY,ORD20250703201044863281_5806,ACC169,KBANK,2025-06-18 13:51:36,1000,130.26,130260.0
BUY,ORD20250703201044862698_2934,ACC073,TISCO,2025-06-18 13:52:31,7600,90.53,688028.0
BUY,ORD20250703201044861746_6848,ACC167,BBL,2025-06-18 13:55:34,6200,140.93,873766.0
SELL,ORD20250703201044861732_6726,ACC167,AOT,2025-06-18 13:55:59,200,60.41,12082.0
SELL,ORD20250703201044862933_2643,ACC029,TOP,2025-06-18 13:56:45,15600,51.97,810732.0
BUY,ORD20250703201044862243_1271,ACC155,CPALL,2025-06-18 13:57:51,8400,55.72,468048.0
BUY,ORD20250703201044862258_6428,ACC153,KTC,2025-06-18 13:59:17,2900,45.17,130993.0
BUY,ORD20250703201044861626_2438,ACC015,BBL,2025-06-18 13:59:33,9500,137.69,1308055.0
BUY,ORD20250703201044862100_1555,ACC158,KBANK,2025-06-18 13:59:43,3700,141.76,524512.0
BUY,ORD20250703201044862864_9715,ACC149,KTC,2025-06-18 14:02:02,2200,49.49,108878.0
SELL,ORD20250703201044862496_7028,ACC116,AOT,2025-06-18 14:03:12,3000,63.62,190860.0
BUY,ORD20250703201044862834_3226,ACC019,BDMS,2025-06-18 14:04:59,2100,28.23,59283.0
BUY,ORD20250703201044862630_8578,ACC082,SCC,2025-06-18 14:05:50,3200,254.18,813376.0
SELL,ORD20250703201044861661_2392,ACC098,OSP,2025-06-18 14:07:45,200,25.0,5000.0
BUY,ORD20250703201044861363_6134,ACC063,TISCO,2025-06-18 14:09:00,5400,90.45,488430.0
BUY,ORD20250703201044861235_8880,ACC075,MINT,2025-06-18 14:09:15,1600,32.0,51200.0
SELL,ORD20250703201044862349_7598,ACC183,TOP,2025-06-18 14:09:44,1900,50.21,95399.0
SELL,ORD20250703201044863095_9149,ACC055,PTT,2025-06-18 14:09:56,100,35.49,3549.0
SELL,ORD20250703201044862680_4995,ACC004,CPALL,2025-06-18 14:10:53,5600,51.99,291144.0
BUY,ORD20250703201044862480_3990,ACC092,KTB,2025-06-18 14:11:49,8600,17.7,152220.0
BUY,ORD20250703201044861419_5610,ACC160,MINT,2025-06-18 14:12:12,9100,37.13,337883.0
BUY,ORD20250703201044863069_4617,ACC051,TRUE,2025-06-18 14:12:51,9700,5.94,57618.0
BUY,ORD20250703201044862295_9862,ACC031,ADVANC,2025-06-18 14:15:12,2400,221.55,531720.0
BUY,ORD20250703201044862776_5694,ACC086,SCB,2025-06-18 14:15:46,5900,121.28,715552.0
BUY,ORD20250703201044863062_1556,ACC170,CRC,2025-06-18 14:16:07,500,37.47,18735.0
BUY,ORD20250703201044862571_9628,ACC085,KBANK,2025-06-18 14:17:04,1800,141.16,254088.0
BUY,ORD20250703201044861833_7690,ACC094,GULF,2025-06-18 14:18:52,9100,48.21,438711.0
BUY,ORD20250703201044862586_1605,ACC139,TISCO,2025-06-18 14:20:38,6600,96.5,636900.0
BUY,ORD20250703201044862799_9966,ACC103,DELTA,2025-06-18 14:21:41,9300,83.44,775992.0
BUY,ORD20250703201044861457_7411,ACC110,GULF,2025-06-18 14:21:42,8700,49.88,433956.0
SELL,ORD20250703201044862017_2972,ACC184,SCC,2025-06-18 14:21:48,1700,279.94,475898.0
SELL,ORD20250703201044861533_8530,ACC040,MINT,2025-06-18 14:22:13,700,33.44,23408.0
SELL,ORD20250703201044863101_7483,ACC055,PTT,2025-06-18 14:22:35,1700,32.19,54723.0
BUY,ORD20250703201044862209_5294,ACC102,GULF,2025-06-18 14:22:50,2600,49.75,129350.0
SELL,ORD20250703201044863159_2216,ACC048,INTUCH,2025-06-18 14:24:21,9400,77.58,729252.0
BUY,ORD20250703201044861567_3322,ACC095,TISCO,2025-06-18 14:24:38,500,90.54,45270.0
SELL,ORD20250703201044862893_3919,ACC199,KBANK,2025-06-18 14:26:17,100,139.35,13935.0
BUY,ORD20250703201044863022_6550,ACC193,BDMS,2025-06-18 14:29:31,800,25.37,20296.0
SELL,ORD20250703201044861957_5097,ACC078,TISCO,2025-06-18 14:29:56,400,98.67,39468.0
SELL,ORD20250703201044861857_9671,ACC180,AOT,2025-06-18 14:31:04,600,68.25,40950.0
SELL,ORD20250703201044862489_5587,ACC116,CRC,2025-06-18 14:31:10,5500,35.92,197560.0
BUY,ORD20250703201044862081_6531,ACC084,MINT,2025-06-18 14:31:58,6800,32.36,220048.0
SELL,ORD20250703201044862928_6853,ACC030,BDMS,2025-06-18 14:32:47,3300,26.46,87318.0
BUY,ORD20250703201044862118_1508,ACC145,KTB,2025-06-18 14:33:40,6200,18.47,114514.0
BUY,ORD20250703201044862957_7775,ACC077,TISCO,2025-06-18 14:34:18,7300,99.58,726934.0
BUY,ORD20250703201044861804_7888,ACC007,AOT,2025-06-18 14:34:58,1400,61.41,85974.0
BUY,ORD20250703201044862151_4367,ACC128,TISCO,2025-06-18 14:35:09,9500,93.1,884450.0
BUY,ORD20250703201044862922_3238,ACC083,KBANK,2025-06-18 14:35:51,3000,131.52,394560.0
BUY,ORD20250703201044862123_9777,ACC162,MINT,2025-06-18 14:36:38,5600,36.59,204904.0
SELL,ORD20250703201044863234_6770,ACC081,BBL,2025-06-18 14:37:11,2900,143.16,415164.0
BUY,ORD20250703201044861721_4642,ACC150,BDMS,2025-06-18 14:38:39,2100,27.67,58107.0
BUY,ORD20250703201044863228_3149,ACC081,TOP,2025-06-18 14:39:36,5800,55.9,324220.0
SELL,ORD20250703201044861613_1316,ACC097,GULF,2025-06-18 14:42:20,8200,45.47,372854.0
BUY,ORD20250703201044861580_2780,ACC152,ADVANC,2025-06-18 14:42:35,6300,209.93,1322559.0
BUY,ORD20250703201044863046_6320,ACC093,KTC,2025-06-18 14:42:36,3800,52.06,197828.0
BUY,ORD20250703201044861933_7939,ACC176,INTUCH,2025-06-18 14:44:49,6400,72.01,460864.0
BUY,ORD20250703201044862239_4958,ACC127,ADVANC,2025-06-18 14:45:01,5300,223.41,1184073.0
BUY,ORD20250703201044862284_4045,ACC191,OSP,2025-06-18 14:45:11,4200,22.88,96096.0
SELL,ORD20250703201044863172_7531,ACC048,TISCO,2025-06-18 14:45:46,6800,90.88,617984.0
SELL,ORD20250703201044861538_1115,ACC040,CRC,2025-06-18 14:46:45,2500,34.99,87475.0
BUY,ORD20250703201044861694_2628,ACC057,TOP,2025-06-18 14:47:42,2400,54.48,130752.0
BUY,ORD20250703201044862852_6230,ACC149,AOT,2025-06-18 14:48:16,4300,68.77,295711.0
SELL,ORD20250703201044862395_5362,ACC121,GULF,2025-06-18 14:48:39,9100,44.71,406861.0
SELL,ORD20250703201044862453_3349,ACC041,INTUCH,2025-06-18 14:50:04,2000,72.97,145940.0
BUY,ORD20250703201044862635_3413,ACC082,BDMS,2025-06-18 14:53:39,1400,29.31,41034.0
BUY,ORD20250703201044861769_1777,ACC168,GULF,2025-06-18 14:53:41,6800,49.62,337416.0
BUY,ORD20250703201044863073_2857,ACC051,AOT,2025-06-18 14:54:46,500,68.9,34450.0
BUY,ORD20250703201044862252_5020,ACC155,TRUE,2025-06-18 14:56:04,1300,5.48,7124.0
SELL,ORD20250703201044862609_8943,ACC196,TRUE,2025-06-18 14:56:14,1600,5.78,9248.0
SELL,ORD20250703201044862313_4263,ACC151,PTT,2025-06-18 14:57:24,400,31.61,12644.0
BUY,ORD20250703201044862938_6962,ACC029,TISCO,2025-06-18 15:00:14,6500,91.39,594035.0
BUY,ORD20250703201044862944_2402,ACC029,KBANK,2025-06-18 15:00:23,6100,133.58,814838.0
BUY,ORD20250703201044862262_2230,ACC153,SCC,2025-06-18 15:01:06,5800,254.01,1473258.0
SELL,ORD20250703201044862876_4308,ACC108,SCB,2025-06-18 15:02:19,400,119.84,47936.0
SELL,ORD20250703201044862908_1320,ACC125,KBANK,2025-06-18 15:02:49,2500,145.34,363350.0
SELL,ORD20250703201044861607_5733,ACC097,TRUE,2025-06-18 15:02:55,3800,5.23,19874.0
BUY,ORD20250703201044862751_4780,ACC099,OSP,2025-06-18 15:03:02,9900,20.3,200970.0
BUY,ORD20250703201044862617_1506,ACC196,KTB,2025-06-18 15:03:08,5400,18.87,101898.0
SELL,ORD20250703201044861842_4812,ACC094,PTT,2025-06-18 15:04:26,8700,30.14,262218.0
BUY,ORD20250703201044862186_3130,ACC079,PTT,2025-06-18 15:06:34,6300,34.98,220374.0
BUY,ORD20250703201044861800_6439,ACC007,AOT,2025-06-18 15:10:28,200,64.51,12902.0
SELL,ORD20250703201044861962_9980,ACC043,DELTA,2025-06-18 15:10:52,100,83.81,8381.0
SELL,ORD20250703201044862545_7003,ACC166,INTUCH,2025-06-18 15:11:28,10300,73.24,754372.0
BUY,ORD20250703201044861873_2359,ACC024,GULF,2025-06-18 15:13:11,7700,46.45,357665.0
BUY,ORD20250703201044862666_5126,ACC132,GULF,2025-06-18 15:15:31,9700,47.34,459198.0
BUY,ORD20250703201044861512_7034,ACC061,CRC,2025-06-18 15:15:37,2600,36.87,95862.0
SELL,ORD20250703201044861653_2656,ACC098,AOT,2025-06-18 15:16:52,6200,67.11,416082.0
BUY,ORD20250703201044862449_9159,ACC065,INTUCH,2025-06-18 15:17:46,200,78.68,15736.0
BUY,ORD20250703201044861263_1420,ACC159,TISCO,2025-06-18 15:18:07,9500,97.72,928340.0
SELL,ORD20250703201044862622_6642,ACC196,KTB,2025-06-18 15:20:09,100,19.27,1927.0
SELL,ORD20250703201044862272_5181,ACC058,CRC,2025-06-18 15:20:50,1300,35.93,46709.0
SELL,ORD20250703201044862147_4825,ACC128,BBL,2025-06-18 15:21:19,600,137.7,82620.0
BUY,ORD20250703201044863090_1059,ACC055,TOP,2025-06-18 15:23:31,5800,54.68,317144.0
BUY,ORD20250703201044862770_2291,ACC086,SCC,2025-06-18 15:24:02,6700,256.52,1718684.0
BUY,ORD20250703201044862676_8719,ACC132,BDMS,2025-06-18 15:25:54,4200,26.43,111006.0
BUY,ORD20250703201044861448_1232,ACC100,OSP,2025-06-18 15:26:13,5200,20.47,106444.0
BUY,ORD20250703201044861354_9225,ACC115,TISCO,2025-06-18 15:27:22,6700,96.14,644138.0
SELL,ORD20250703201044862514_2757,ACC022,TOP,2025-06-18 15:27:25,1000,53.63,53630.0
BUY,ORD20250703201044862476_6579,ACC092,BDMS,2025-06-18 15:28:41,3900,26.8,104520.0
BUY,ORD20250703201044861282_9547,ACC112,SCB,2025-06-18 15:29:22,8400,116.89,981876.0
BUY,ORD20250703201044861494_5125,ACC089,BDMS,2025-06-18 15:30:07,7500,29.46,220950.0
SELL,ORD20250703201044861925_1602,ACC176,DELTA,2025-06-18 15:31:31,1500,90.51,135765.0
SELL,ORD20250703201044863294_3011,ACC195,AOT,2025-06-18 15:32:21,3300,74.66,246378.0
BUY,ORD20250703201044862342_2835,ACC157,OSP,2025-06-18 15:36:10,8600,21.85,187910.0
BUY,ORD20250703201044862337_1256,ACC171,OSP,2025-06-18 15:36:59,4900,23.52,115248.0
SELL,ORD20250703201044862685_6621,ACC073,KTB,2025-06-18 15:38:08,4000,18.51,74040.0
SELL,ORD20250703201044861589_5370,ACC152,ADVANC,2025-06-18 15:39:31,2300,219.05,503815.0
SELL,ORD20250703201044862830_9600,ACC019,TISCO,2025-06-18 15:39:37,700,91.94,64358.0
SELL,ORD20250703201044861968_9826,ACC023,SCC,2025-06-18 15:39:40,4700,271.67,1276849.0
SELL,ORD20250703201044861430_1950,ACC027,OSP,2025-06-18 15:40:15,13800,20.88,288144.0
BUY,ORD20250703201044861973_5619,ACC111,AOT,2025-06-18 15:41:37,1700,74.55,126735.0
BUY,ORD20250703201044863223_8982,ACC047,INTUCH,2025-06-18 15:42:11,4200,73.92,310464.0
BUY,ORD20250703201044861670_3800,ACC037,PTT,2025-06-18 15:43:33,3700,31.12,115144.0
BUY,ORD20250703201044861423_2185,ACC160,AOT,2025-06-18 15:44:14,1700,69.55,118235.0
SELL,ORD20250703201044861250_7227,ACC159,GULF,2025-06-18 15:45:05,200,40.8,8160.0
SELL,ORD20250703201044861277_3126,ACC112,BBL,2025-06-18 15:45:15,1200,134.32,161184.0
SELL,ORD20250703201044862105_4480,ACC192,BDMS,2025-06-18 15:47:07,500,28.86,14430.0
SELL,ORD20250703201044861715_5856,ACC088,BDMS,2025-06-18 15:49:14,300,25.48,7644.0
BUY,ORD20250703201044862355_7596,ACC096,SCC,2025-06-18 15:51:45,5100,278.75,1421625.0
BUY,ORD20250703201044861778_8478,ACC168,TISCO,2025-06-18 15:51:48,2600,98.61,256386.0
BUY,ORD20250703201044863123_5991,ACC028,DELTA,2025-06-18 15:51:58,2100,92.68,194628.0
SELL,ORD20250703201044861529_2403,ACC076,ADVANC,2025-06-18 15:53:05,2600,216.74,563524.0
BUY,ORD20250703201044861886_4428,ACC024,DELTA,2025-06-18 15:54:19,4900,94.82,464618.0
BUY,ORD20250703201044862141_3220,ACC128,PTT,2025-06-18 15:55:05,2200,31.36,68992.0
SELL,ORD20250703201044861259_9648,ACC159,ADVANC,2025-06-18 15:59:26,100,223.09,22309.0
SELL,ORD20250703201044862917_3858,ACC125,SCB,2025-06-18 15:59:40,22200,127.13,2822286.0
BUY,ORD20250703201044862247_4061,ACC155,OSP,2025-06-18 16:00:50,6100,23.81,145241.0
BUY,ORD20250703201044862031_5688,ACC185,INTUCH,2025-06-18 16:01:51,8300,70.89,588387.0
SELL,ORD20250703201044862577_6904,ACC085,MINT,2025-06-18 16:04:07,1700,30.49,51833.0
BUY,ORD20250703201044861286_5276,ACC112,PTT,2025-06-18 16:06:38,7300,36.22,264406.0
BUY,ORD20250703201044861737_5219,ACC167,KTC,2025-06-18 16:08:32,6500,52.44,340860.0
BUY,ORD20250703201044862213_3711,ACC102,OSP,2025-06-18 16:09:49,7600,24.79,188404.0
SELL,ORD20250703201044861639_3163,ACC015,SCC,2025-06-18 16:11:53,6500,276.39,1796535.0
BUY,ORD20250703201044862217_1615,ACC102,SCB,2025-06-18 16:12:05,3700,121.87,450919.0
BUY,ORD20250703201044863058_7525,ACC170,KTC,2025-06-18 16:12:29,8000,47.8,382400.0
SELL,ORD20250703201044861371_7247,ACC063,ADVANC,2025-06-18 16:13:10,200,208.21,41642.0
BUY,ORD20250703201044861471_6469,ACC020,PTT,2025-06-18 16:13:14,7000,36.68,256760.0
SELL,ORD20250703201044861543_5535,ACC040,ADVANC,2025-06-18 16:13:57,700,203.22,142254.0
SELL,ORD20250703201044863181_7349,ACC069,SCC,2025-06-18 16:14:37,2100,259.13,544173.0
SELL,ORD20250703201044861246_8074,ACC075,ADVANC,2025-06-18 16:16:06,5100,214.58,1094358.0
SELL,ORD20250703201044861439_4782,ACC100,SCB,2025-06-18 16:16:37,1800,119.63,215334.0
BUY,ORD20250703201044861846_9318,ACC134,ADVANC,2025-06-18 16:16:38,1400,202.23,283122.0
SELL,ORD20250703201044862377_9523,ACC130,SCB,2025-06-18 16:17:09,300,118.55,35565.0
BUY,ORD20250703201044861895_4588,ACC066,KTB,2025-06-18 16:18:25,9700,19.34,187598.0
SELL,ORD20250703201044863077_6417,ACC051,OSP,2025-06-18 16:22:16,600,24.31,14586.0
BUY,ORD20250703201044862884_6968,ACC108,GULF,2025-06-18 16:24:17,1700,49.12,83504.0
BUY,ORD20250703201044862035_4082,ACC185,ADVANC,2025-06-18 16:24:51,4500,201.33,905985.0
BUY,ORD20250703201044861208_2526,ACC045,PTT,2025-06-18 16:24:56,9700,33.69,326793.0
BUY,ORD20250703201044861978_9102,ACC111,KTB,2025-06-18 16:24:57,7000,17.63,123410.0
BUY,ORD20250703201044862590_7317,ACC139,KTB,2025-06-18 16:25:49,7700,19.51,150227.0
SELL,ORD20250703201044862643_9856,ACC082,DELTA,2025-06-18 16:25:57,1300,88.86,115518.0
SELL,ORD20250703201044862050_7843,ACC118,AOT,2025-06-18 16:29:05,4300,62.48,268664.0
BUY,ORD20250703201044862002_8354,ACC059,AOT,2025-06-18 16:29:09,8200,66.93,548826.0
BUY,ORD20250703201044862530_9949,ACC182,BDMS,2025-06-18 16:30:14,9800,26.35,258230.0
BUY,ORD20250703201044862432_3282,ACC065,BBL,2025-06-18 16:31:54,6900,139.67,963723.0
BUY,ORD20250703201044862821_6910,ACC026,BBL,2025-06-18 16:32:38,6100,139.69,852109.0
BUY,ORD20250703201044862825_6471,ACC019,GULF,2025-06-18 16:36:33,1100,45.3,49830.0
SELL,ORD20250703201044862520_6223,ACC182,GULF,2025-06-18 16:36:41,100,47.21,4721.0
BUY,ORD20250703201044862567_2009,ACC124,AOT,2025-06-18 16:36:48,5300,67.07,355471.0
BUY,ORD20250703201044861702_7375,ACC101,CRC,2025-06-18 16:37:53,10000,35.8,358000.0
BUY,ORD20250703201044862729_3799,ACC117,PTT,2025-06-18 16:38:17,9900,36.29,359271.0
BUY,ORD20250703201044861585_5069,ACC152,PTT,2025-06-18 16:39:00,1800,32.62,58716.0
BUY,ORD20250703201044861485_2286,ACC089,SCC,2025-06-18 16:39:29,3900,250.4,976560.0
SELL,ORD20250703201044862648_8982,ACC082,SCB,2025-06-18 16:40:38,6000,123.17,739020.0
SELL,ORD20250703201044861479_3519,ACC020,TOP,2025-06-18 16:42:07,4200,53.56,224952.0
SELL,ORD20250703201044863238_1804,ACC068,BBL,2025-06-18 16:44:35,300,133.92,40176.0
BUY,ORD20250703201044863163_3501,ACC048,CRC,2025-06-18 16:44:39,9400,34.27,322138.0
BUY,ORD20250703201044862440_8900,ACC065,SCC,2025-06-18 16:46:12,1000,263.65,263650.0
BUY,ORD20250703201044861910_1552,ACC074,CPALL,2025-06-18 16:49:29,5300,56.08,297224.0
BUY,ORD20250703201044862194_7614,ACC079,SCB,2025-06-18 16:50:12,9800,120.94,1185212.0
SELL,ORD20250703201044861376_3357,ACC178,TOP,2025-06-18 16:50:38,5600,53.89,301784.0
SELL,ORD20250703201044862364_4559,ACC001,TRUE,2025-06-18 16:51:07,8100,6.78,54918.0
BUY,ORD20250703201044862755_3933,ACC099,SCB,2025-06-18 16:52:45,9900,118.75,1175625.0
BUY,ORD20250703201044862436_6191,ACC065,BDMS,2025-06-18 16:54:24,9800,27.46,269108.0
SELL,ORD20250703201044861413_4656,ACC160,KTC,2025-06-18 16:54:36,10500,49.8,522900.0
SELL,ORD20250703201044862068_5586,ACC144,GULF,2025-06-18 16:54:51,300,40.89,12267.0
BUY,ORD20250703201044861475_3656,ACC020,BDMS,2025-06-18 16:56:00,9700,27.07,262579.0
BUY,ORD20250703201044862639_3689,ACC082,SCB,2025-06-18 16:56:14,6800,110.82,753576.0
SELL,ORD20250703201044861312_9157,ACC005,PTT,2025-06-18 16:57:56,2300,35.55,81765.0
BUY,ORD20250703201044861231_6993,ACC075,KBANK,2025-06-18 16:58:42,2300,134.15,308545.0
BUY,ORD20250703201044865062_4355,ACC195,PTT,2025-06-19 09:00:49,5600,32.74,183344.0
SELL,ORD20250703201044864042_2252,ACC018,AOT,2025-06-19 09:01:15,1300,74.7,97110.0
SELL,ORD20250703201044864581_5420,ACC046,INTUCH,2025-06-19 09:01:56,2700,76.0,205200.0
SELL,ORD20250703201044863649_9730,ACC106,SCC,2025-06-19 09:10:08,4000,270.55,1082200.0
SELL,ORD20250703201044864293_8022,ACC153,SCB,2025-06-19 09:10:31,2000,113.47,226940.0
BUY,ORD20250703201044864625_5338,ACC120,OSP,2025-06-19 09:11:18,3300,20.39,67287.0
BUY,ORD20250703201044863448_8337,ACC050,BDMS,2025-06-19 09:12:30,2600,27.76,72176.0
SELL,ORD20250703201044864225_8540,ACC196,BBL,2025-06-19 09:12:55,500,143.47,71735.0
SELL,ORD20250703201044863465_4602,ACC043,MINT,2025-06-19 09:15:33,300,31.18,9354.0
SELL,ORD20250703201044863625_6866,ACC149,OSP,2025-06-19 09:15:35,1700,24.55,41735.0
BUY,ORD20250703201044864929_2749,ACC127,MINT,2025-06-19 09:17:47,7500,32.12,240900.0
SELL,ORD20250703201044863857_7211,ACC101,BDMS,2025-06-19 09:18:20,300,29.97,8991.0
BUY,ORD20250703201044863429_3173,ACC100,BDMS,2025-06-19 09:19:55,6500,25.2,163800.0
SELL,ORD20250703201044863581_7285,ACC079,DELTA,2025-06-19 09:20:20,2100,91.04,191184.0
BUY,ORD20250703201044864055_2867,ACC154,AOT,2025-06-19 09:21:22,500,62.91,31455.0
SELL,ORD20250703201044863915_4705,ACC030,OSP,2025-06-19 09:27:54,500,24.05,12025.0
BUY,ORD20250703201044863521_8268,ACC021,GULF,2025-06-19 09:30:10,500,47.71,23855.0
BUY,ORD20250703201044864530_6750,ACC183,DELTA,2025-06-19 09:31:03,6700,88.3,591610.0
BUY,ORD20250703201044864564_2019,ACC058,GULF,2025-06-19 09:31:31,9900,48.73,482427.0
BUY,ORD20250703201044863995_6944,ACC200,TISCO,2025-06-19 09:31:57,3100,99.02,306962.0
BUY,ORD20250703201044863389_3648,ACC051,BBL,2025-06-19 09:34:36,5500,144.69,795795.0
BUY,ORD20250703201044863778_5699,ACC077,PTT,2025-06-19 09:34:47,9700,35.02,339694.0
SELL,ORD20250703201044864396_2140,ACC006,KBANK,2025-06-19 09:37:07,800,142.36,113888.0
BUY,ORD20250703201044863384_4416,ACC051,GULF,2025-06-19 09:37:21,6800,42.4,288320.0
BUY,ORD20250703201044863948_7616,ACC164,KTC,2025-06-19 09:37:33,8000,49.98,399840.0
BUY,ORD20250703201044864826_6044,ACC133,CRC,2025-06-19 09:38:15,1400,34.01,47614.0
SELL,ORD20250703201044863586_1998,ACC079,ADVANC,2025-06-19 09:38:42,10500,229.83,2413215.0
BUY,ORD20250703201044863675_7851,ACC193,KBANK,2025-06-19 09:41:09,8700,148.08,1288296.0
SELL,ORD20250703201044863671_6584,ACC193,TRUE,2025-06-19 09:44:38,2800,6.31,17668.0
SELL,ORD20250703201044863590_3656,ACC054,OSP,2025-06-19 09:44:43,300,21.26,6378.0
BUY,ORD20250703201044863425_1902,ACC100,PTT,2025-06-19 09:47:12,7800,30.79,240162.0
BUY,ORD20250703201044863393_5598,ACC051,AOT,2025-06-19 09:52:16,5600,66.44,372064.0
BUY,ORD20250703201044864266_4376,ACC163,DELTA,2025-06-19 09:53:48,7500,90.13,675975.0
BUY,ORD20250703201044863662_2742,ACC193,TRUE,2025-06-19 09:54:55,3000,6.98,20940.0
SELL,ORD20250703201044864009_5443,ACC194,DELTA,2025-06-19 09:55:02,5900,94.16,555544.0
BUY,ORD20250703201044863605_8125,ACC054,GULF,2025-06-19 09:56:25,2500,46.24,115600.0
SELL,ORD20250703201044863944_7656,ACC164,KBANK,2025-06-19 09:57:43,4300,140.47,604021.0
BUY,ORD20250703201044864459_8097,ACC081,KBANK,2025-06-19 09:59:23,9400,132.34,1243996.0
BUY,ORD20250703201044864543_6828,ACC183,INTUCH,2025-06-19 10:03:33,7000,74.1,518700.0
SELL,ORD20250703201044864442_4038,ACC107,PTT,2025-06-19 10:05:17,3200,36.46,116672.0
BUY,ORD20250703201044864387_5938,ACC099,TISCO,2025-06-19 10:08:03,1700,93.61,159137.0
BUY,ORD20250703201044864216_8682,ACC010,SCB,2025-06-19 10:08:37,500,115.5,57750.0
BUY,ORD20250703201044863921_1658,ACC185,PTT,2025-06-19 10:09:01,3500,34.95,122325.0
